"SELLER_ID","SELLER_ZIP_CODE","SELLER_CITY","SELLER_STATE","SELLER_LAT","SELLER_LNG"
"93dc87703c046b603023e75222018b45","30315","belo horizonte","MG","-19.954005439","-43.930670983"
"10076e5788b8ee532724bcd460baf762","14315","batatais","SP","-20.89798771","-47.590721338"
"804287717b9156fb7a787acd9af4fac1","87030","maringa","PR","-23.413532981","-51.927282398"
"4dc646b9b9e8e411ef48ba000ea3ac6f","13272","valinhos","SP","-22.951325445","-47.001585317"
"e9c6969d40e6a3d2d0f90013165c2b98","03448","sao paulo","SP","-23.55409002","-46.522602866"
"bd0a1b0aadca9a83d9304f7e8ff5fbd5","01212","sao paulo","SP","-23.538540319","-46.639355943"
"340636a908b13bbe0f4fb63fbe1d0c03","12240","sao jose dos campos","SP","-23.224627109","-45.915935383"
"cf654707ed6a99f112c7ec3d6f314b8b","04615","sao paulo","SP","-23.622169491","-46.668589671"
"01c97ebb5cdac52891c0ed1c37ba0012","15804","catanduva","SP","-21.121584088","-48.969939708"
"f0b47fbbc6dee9aafe415a6e33051b3f","09360","maua","SP","-23.685098521","-46.456923744"
"bd149ed516d4c5d418d5781f8e18919f","07241","guarulhos","SP","-23.445949045","-46.426840531"
"3dbbce181edfaa4a597ec858c382d2ec","82515","curitiba","PR","-25.395422496","-49.230383252"
"06532f10282704ef4c69168b914b77be","87140","paincandu","PR","-23.456811296","-52.039918437"
"1127b7f2594683f2510f1c2c834a486b","13087","campinas","SP","-22.859752983","-47.053966597"
"cd52a8efd71af3336b14b5039b951cc1","88136","palhoca","SP","-27.640749788","-48.708615783"
"79ed755314cfe6df0daef2c6cd3022cd","13503","rio claro","SP","-22.412942428","-47.578494776"
"2c9e548be18521d1c43cde1c582c6de8","08752","mogi das cruzes","SP","-23.541525205","-46.262147822"
"bc47d5d1490df2b36add65d733eafaba","09163","santo andre","SP","-23.76294585","-46.473361104"
"7caa63f175b1cecbfaadd8b5ab9998c7","02750","sao paulo","SP","-23.493303022","-46.680637716"
"de66a66f2dd06bb9ec37aa96987466a3","20910","rio de janeiro","RJ","-22.899538516","-43.23087867"
"fec6275253471ace26d209bbaa64cd0f","28605","nova friburgo","RJ","-22.269304274","-42.517173209"
"c31eff8334d6b3047ed34bebd4d62c36","13322","salto","SP","-23.192863792","-47.274839482"
"c87abc38c8ed3240861729e1aeadf221","05713","sao paulo","SP","-23.626275448","-46.730567884"
"07a9bc7f61396b658ddf3ac534efe44c","02925","sao paulo","SP","-23.5018405","-46.698149736"
"822166ed1e47908f7cfb49946d03c726","25803","tres rios","RJ","-22.117564597","-43.213052933"
"a45314082d50d578a4721c9787ce09ab","15130","mirassol","SP","-20.815076029","-49.507089051"
"98e164d549402270247f3c96a1a158ef","05083","sao paulo","SP","-23.532779133","-46.716779612"
"59bbc819b99a733f02f0d6b49d1c253d","13043","campinas","SP","-22.934629832","-47.04135279"
"2e3be8a987a30d7544dbbda6861cc14e","30620","belo horizonte","MG","-19.983701201","-44.001532165"
"b6c6854d4d92a5f6f46be8869da3fa1a","01042","sao paulo","SP","-23.544785009","-46.640519065"
"f1b93673502375d491780bb49d615dbc","12228","sao jose dos campos","SP","-23.248535027","-45.837269509"
"bbd3acfe6de99892e73940d3fdceaf68","09111","santo andre","SP","-23.672940653","-46.489628504"
"b3f19518fcec265b2e97af287725f981","15170","tanabi","SP","-20.623598863","-49.652213977"
"b2ba3715d723d245138f291a6fe42594","03470","sao paulo","SP","-23.569293773","-46.522431734"
"b410bdd36d5db7a65dcd42b7ead933b8","74645","goiania","GO","-16.66238637","-49.246037957"
"31344c16881c08a8a72c6d2eb29918c1","36500","uba","MG","-21.117601491","-42.943283805"
"4e42581f08e8cfc7c090f930bac4552a","13660","portoferreira","SP","-21.867396479","-47.478629302"
"9a208dee8f95cfdf00760c4d627828ec","26125","belford roxo","RJ","-22.732971885","-43.400689332"
"d58d521f3789def2e7a22715e0badd93","03643","sao paulo","SP","-23.528096522","-46.534302251"
"0aea4c6ae1505b3228ddf3dd7822ee5b","18080","sorocaba","SP","-23.485298255","-47.459635242"
"b3809b8d4394588a47c8470ea331e135","04810","sao paulo","SP","-23.711266268","-46.697748576"
"fcb5ace8bcc92f75707dc0f01a27d269","07032","guarulhos","SP","-23.504749777","-46.553895709"
"6a0cbc8af2e8abd1bdfb777943d174c6","14312","batatais","SP","-20.916468354","-47.574216768"
"1b0b0f4f95e962d6f32fe90c759d0479","02737","sao paulo","SP","-23.487700458","-46.690489344"
"70126eecc6aa1274392a1743866e9678","06449","barueri","SP","-23.542019192","-46.868685899"
"cb0b3bcf14e0a709df412a99424a59d7","04255","sao paulo","SP","-23.623816538","-46.593645086"
"8931a84a914b3fe9b1ddaa4d704947ca","08410","sao paulo","SP","-23.548983627","-46.424068243"
"7681ef142fd2c19048da7430856b5588","07074","guarulhos","SP","-23.449128118","-46.561930538"
"3771c85bac139d2344864ede5d9341e3","18087","sorocaba","SP","-23.456992923","-47.401357539"
"7ddcbb64b5bc1ef36ca8c151f6ec77df","04403","sao paulo","SP","-23.67139823","-46.661423759"
"02b72cdeb9cfcc429f1af6f4e3f3b737","14940","ibitinga","SP","-21.757225105","-48.829541136"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7","13360","capivari","SP","-22.997440913","-47.505905037"
"a218df5c097b0ca409cfaac1488cc7f6","14806","araraquara","SP","-21.750060811","-48.157661221"
"bd0389da23d89b726abf911cccc54596","71691","brasilia","DF","-15.890187827","-47.790185759"
"af3ef48d0e13835e529c29ac573c63e5","14802","araraquara","SP","-21.772214519","-48.180723545"
"855668e0971d4dfd7bef1b6a4133b41b","13257","itatiba","SP","-22.98859987","-46.853291541"
"77e4abfd739aed9c46480f90f81c0eb4","70767","brasilia","DF","-15.745544034","-47.894725586"
"bac44fa8e13424950488659b5f765c41","04534","sao paulo","SP","-23.584467534","-46.67495903"
"863d2ebcd347ce4922de7a0f9a5581d6","21041","rio de janeiro","RJ","-22.872400266","-43.261337025"
"1c68394e931a64f90ea236c5ea590300","87114","sarandi","PR","-23.433485116","-51.866220086"
"95b293867b5862941c9cd74f756a3c68","08223","sao paulo","SP","-23.526859118","-46.471342649"
"e62b2d6ac10570a035a30bafcf01d263","05767","sao paulo","SP","-23.633259754","-46.761027975"
"f63d8f293af3a6454377546bd9dd19ff","18110","votorantim","SP","-23.542247205","-47.456753042"
"7a425d299613df3e613bcf9d2eaf5c49","22790","rio de janeiro","RJ","-23.013945235","-43.463020175"
"6bb0724edf0b62fb91ac404873a97241","06700","cotia","SP","-23.60919345","-46.934941659"
"112453736dbe3889cfb74e1aaa0ba0c1","03520","sao paulo","SP","-23.546975667","-46.521556753"
"f593898ec748b7a8cb81fc04edafd98a","13920","pedreira","SP","-22.741070713","-46.896738928"
"96f7c797de9ca20efbe14545bed63eec","14140","cravinhos","SP","-21.338915706","-47.738199307"
"77530e9772f57a62c906e1c21538ab82","80310","curitiba","PR","-25.456890207","-49.309771575"
"297d5eccd19fa9a83b2630071ff105e4","80710","curitiba","PR","-25.42670461","-49.298431191"
"191d55f7edb8524d525ed01b20fe32e8","73020","brasilia","DF","-15.657600272","-47.809413126"
"ff69aa92bb6b1bf9b8b7a51c2ed9cf8b","08140","sao paulo","SP","-23.511087717","-46.399196313"
"5733d806668f8712c24b9abaefbfa642","89803","chapeco","SP","-27.09551998","-52.63250604"
"65b081a070633e057c462abdd6fb9dd8","75650","morrinhos","GO","-17.733108196","-49.113740347"
"edf96ef93ed595084bbcbd9224bd2894","01545","sao paulo","SP","-23.580622052","-46.618528735"
"6a8b085f816a1f75f92dbac6eb545f8f","14709","bebedouro","SP","-20.924744757","-48.490740298"
"f3295428338a40977a03f555246a70f4","29032","vitoria","ES","-20.251372789","-40.319088618"
"75fbb52eda0cbc24f479d3b2fbfa8d3e","74560","goiania","GO","-16.659025764","-49.27413179"
"e5d4b2b0c3bca22085f7a19a28de0c42","89201","joinville","SC","-26.301656498","-48.848128775"
"6187a137b2af59dfdbad8d9f8c373c14","06268","osasco","SP","-23.500519702","-46.778038826"
"062ce95fa2ad4dfaedfc79260130565f","95913","lajeado","RS","-29.446742771","-51.961071564"
"c200c73f9d7e5a08ca439d6a0803da7c","83507","almirante tamandare","PR","-25.345983495","-49.294869226"
"2ee0a0689f2f6a72f35a7cb6033f6e7e","19025","presidente prudente","SP","-22.099561149","-51.406632905"
"a08692680c77d30a0b4280da5df01c5a","04719","sao paulo","SP","-23.632911782","-46.706860624"
"dd533b429f380718b70ad9922c294bae","14781","barretos","SP","-20.538918701","-48.559099875"
"582d4f8675b945722eda7c0cb61ba4c7","11250","bertioga","SP","-23.817657117","-46.078708891"
"74636e24f01da9268b0ed88dacd8513e","02941","sao paulo","SP","-23.478806975","-46.722734837"
"09bad886111255c5b5030314fc7f1a4a","01022","sao paulo","SP","-23.544780827","-46.632062988"
"94144541854e298c2d976cb893b81343","94451","viamao","RS","-30.078155036","-51.052015549"
"bf84056e679dbe9c69929847a40e338f","02537","sao paulo","SP","-23.491498458","-46.651980798"
"21c62b998a043ebe31161d38f84929fc","60110","fortaleza","CE","-3.73508492","-38.516883693"
"02d35243ea2e497335cd0f076b45675d","59077","natal","RN","-5.840248065","-35.20793075"
"1c129092bf23f28a5930387c980c0dfc","02972","sao paulo","SP","-23.481158","-46.710536255"
"a1040efe9ff4a6f93c28b0499eada8f5","13210","jundiai","SP","-23.222077033","-46.88472607"
"2d9e8987a2ea5cf88dce330249043ff1","15155","jaci","SP","-20.884314634","-49.571846371"
"fdf736c18c589ed030e058312203e1b2","37704","pocos de caldas","MG","-21.792930127","-46.566487016"
"e433f5fd4050e3352b5d83522b7fe24b","86702","arapongas","PR","-23.390409474","-51.446644651"
"b01c2b7b8599b325103ebcddc67413e1","95800","venancio aires","RS","-29.611349103","-52.193381264"
"bb5d956dece964a06c12bceb66b923ae","20930","rio de janeiro","RJ","-22.890080839","-43.229475421"
"3afc536624bc2e65bddfb5db33cc01f3","30150","belo horizonte","MG","-19.925907292","-43.926862565"
"8090490573c6c0aa343a7231ebcb8c86","04130","sao paulo - sp","SP","-23.604989781","-46.619727119"
"26d6bbee02420494d471c9f6436929c0","81530","curitiba","PR","-25.461372105","-49.231123752"
"602044f2c16190c2c6e45eb35c2e21cb","14940","ibitinga","SP","-21.757225105","-48.829541136"
"b347677812ea483b0f528eaf8cbc09b7","82540","curitiba","PR","-25.392938647","-49.25176791"
"d94ba08b99bedd6a5f6c875ecc4a6fac","86800","apucarana","PR","-23.55456673","-51.46584191"
"880ce4951cf857ab1d9e0b75c1d856f4","31255","belo horizont","MG","-19.869634301","-43.950959989"
"b499c00f28f4b7069ff6550af8c1348a","13481","limeira","SP","-22.600556474","-47.407766903"
"7a2d2949aea47fab95fd98d6c9f618b1","81350","curitiba","PR","-25.501972072","-49.333548274"
"fad44952713764836814be105382aee5","21340","rio de janeiro","RJ","-22.870983662","-43.357189351"
"f1ed6bd0a9b11b581f16c851c6a5a527","90240","porto alegre","RS","-30.004084657","-51.196596723"
"624f4ece8da4aafb77699233d480f8ef","05138","sao paulo","SP","-23.484964809","-46.733913071"
"95e03ca3d4146e4011985981aeb959b9","21210","rio de janeiro","RJ","-22.842418491","-43.300843558"
"1771297ac436903d1dd6b0e9279aa505","07025","guarulhos","SP","-23.48271801","-46.542963237"
"1d503743d2526f03f0c2c89540ee008c","01035","sao paulo","SP","-23.54161284","-46.64158346"
"fc5a0d7a310a7a41abf86a458585ff2b","03655","sao paulo","SP","-23.525435676","-46.513769452"
"e1bed63d68ac36fe1f3061befe196af5","13848","mogi guacu","SP","-22.339972548","-46.924130903"
"73da1880b39c71de2b262bc7720c1494","13560","sao carlos","SP","-22.015142478","-47.889909857"
"df560393f3a51e74553ab94004ba5c87","87900","loanda","PR","-22.929583472","-53.13574978"
"253f95b3a0e6983ae18aed49fbc2b845","04141","sao paulo","SP","-23.609994094","-46.633567451"
"834f3294fba9f932f56edc879193f925","14808","araraquara","SP","-21.82148904","-48.144799397"
"6c177e38df6d3f34182b1f1d427231bf","80430","curitiba","PR","-25.429768377","-49.285767305"
"08d0949a9a17c027262db1f3c450c26c","85804","cascavel","PR","-24.986480752","-53.493566172"
"11fb6f6d341adbe19e81733701704635","04133","sao paulo","SP","-23.619962673","-46.61849444"
"04843805947f0fc584fc1969b6e50fe7","93900","ivoti","RS","-29.605798425","-51.164297097"
"e3b4998c7a498169dc7bce44e6bb6277","03635","sao paulo","SP","-23.517310447","-46.519781195"
"a37c340b91cb0169e8b029db6440fba2","04424","sao paulo","SP","-23.687250761","-46.640491213"
"e628d4a53c109f09ca88098338b3a3f5","30170","belo horizonte","MG","-19.927260749","-43.944856601"
"381c83fdca332ea6afd896da20bf6e4a","80010","curitiba","PR","-25.433877726","-49.269706606"
"6fd52c528dcb38be2eea044946b811f8","08180","sao paulo","SP","-23.493370091","-46.421884254"
"189ca3538ce9f920cacf0f982cbe223b","03589","sao paulo","SP","-23.551642932","-46.486665631"
"20cb7c2fde3e5bf10f0bbe7394e1c6a9","86385","andira-pr","PR","-23.112718429","-50.175860427"
"7e79d65b5c6f1f544b7daea036acf720","09572","sao caetano do sul","SP","-23.641986421","-46.562685919"
"fd435faa3c0422b60440ea3480d0e77c","58073","joao pessoa","PB","-7.168026884","-34.855859817"
"6bef34c5be6f2bbd70aa5165f6df94b1","89120","timbo","SC","-26.826661114","-49.270563663"
"ae9690c6e8fee182c28c9ff8e11ca52c","04361","sao paulo","SP","-23.643567541","-46.662809569"
"f7720c4fa8e3aba4546301ab80ea1f1b","81350","curitiba","PR","-25.501972072","-49.333548274"
"5bba18b40e8c973b0f32e748004775b0","15840","itajobi","SP","-21.314615448","-49.055379428"
"7b7f91e98f8c6def45a1407923304402","06154","osasco","SP","-23.560126441","-46.804489704"
"4c2b230173bb36f9b240f2b8ac11786e","03933","sao paulo","SP","-23.585019289","-46.498840583"
"a23266650e7c84bb93fbbba502137478","90220","porto alegre","RS","-30.018278421","-51.208868713"
"d2df77822373f19934e87694d8640767","86706","arapongas","PR","-23.428054441","-51.424154709"
"8fbd63429be6d3e5e6d1a709b6464802","09130","santo andre","SP","-23.688263326","-46.505334461"
"ac6417315ae5da8f9a38ee11de6f7780","07400","aruja","SP","-23.395849037","-46.324025701"
"81336a0f57a33776419727a300249e90","13560","sao carlos","SP","-22.015142478","-47.889909857"
"02f623a8eb246f3c5f7c2f96462654e6","18611","botucatu","SP","-22.874726231","-48.43573329"
"56db5c0782e8f7ddc9343f9576ff6d16","88132","palhoca","SC","-27.648285697","-48.679441111"
"29fe9f200d3fa0c668d2aa1ec7e08dfb","88330","balneario camboriu","SC","-26.992752283","-48.631976498"
"271b8923c6a549e02d3c9fd1f8c0422b","11704","praia grande","SP","-24.026311023","-46.478704638"
"4e06067cc08b3f41d837768d392c3ee3","32604","betim","MG","-19.951379938","-44.196007811"
"ec933281fb017b5020d06df29c3f77e8","03820","sao paulo","SP","-23.496049726","-46.50277248"
"49e7217cfe4e427191c378ec626d8737","35570","formiga","MG","-20.462288456","-45.43342551"
"34f563c82a85b99ae9e6d60db5fc2e28","93700","campo bom","RS","-29.676983053","-51.060353229"
"4ddeb3e828550cddc8d45c8bc36ab2d1","01131","sao paulo","SP","-23.522385126","-46.639356255"
"90d4125885ab6c86e8820a722be71974","06780","taboao da serra","SP","-23.62351742","-46.791219137"
"3a734b715d333a2588a3d54a0c9b8746","06132","osasco","SP","-23.556804971","-46.798288501"
"f5b84683a9bf9e1df748cf40f601b39c","01127","sao paulo","SP","-23.525664165","-46.641874883"
"392e0502231ae2f8b29994ef6398cd77","18760","cerqueira cesar","SP","-23.034013822","-49.16277609"
"5d0363b33554b373851fc1622e4d5f3c","12952","atibaia","SP","-23.10596804","-46.590276831"
"6e85dc5ecd97a61094b89b046a509d8e","15845","marapoama","SP","-21.25718405","-49.130309266"
"417a1e6c7321084d2a0ae0d023cfad93","95885","imigrante","RS","-29.34359658","-51.764874644"
"013900e863eace745d3ec7614cab5b1a","80740","curitiba","PR","-25.441796251","-49.311156202"
"c157bdeedcbc9a8e3c8bf0d87ff24428","18120","mairinque","SP","-23.537441379","-47.18864784"
"fa3a0b5aabb344b9a92e3524b0202123","83020","sao jose dos pinhais","SP","-25.558280026","-49.195294429"
"88cf19ec1fc2c58f161aee259d57142c","13570","sao carlos","SP","-22.030224146","-47.879847955"
"c13ef0cfbe42f190780f621ce81f2234","01207","sao paulo sp","SP","-23.539139929","-46.63867571"
"fc908879b9ca1bd65419e54e50432d38","04558","sao paulo","SP","-23.603255269","-46.685035331"
"c679fb69a36e1d8349e8c50a217b4d58","95020","caxias do sul","RS","-29.165936336","-51.178957455"
"17a053fcb14bd219540cbde0df490be0","13843","mogi guacu","SP","-22.383099057","-46.936005375"
"2d34636518ba88f5349b732fcf8ba2e4","01039","sao paulo","SP","-23.541214895","-46.638913512"
"d79e8478eed9999493990b44955fb22e","20081","rio de janeiro / rio de janeiro","RJ","-22.897679943","-43.183662629"
"458d868c9642f55f18f04e951a3fdde6","90670","porto alegre","RS","-30.048936865","-51.188850166"
"41b14765bd56c8ad10971074380f9c0c","09070","santo andre","SP","-23.643780738","-46.546601891"
"e439f7176d763f92de325271111b2fd5","89219","joinville","SC","-26.25245051","-48.871643158"
"7f2617c58d5d06806987308b45654351","04571","sao paulo","SP","-23.604705673","-46.693332137"
"cac63f48c38cd7d002a7e846dcd99a23","13170","sumare","SP","-22.822160847","-47.270325608"
"04ee0ec01589969663ba5967c0e0bdc0","95910","lajeado","RS","-29.430823732","-51.993777187"
"f00e21b1e91a79653163b7fd8f293ff1","37795","andradas","SP","-22.070559831","-46.573545436"
"9140ef75cc8211c4035935e80e567204","87015","maringa","PR","-23.428544905","-51.958740402"
"79a679c36c08d606b3fd47ead9de109b","02611","sao paulo","SP","-23.468967552","-46.65453842"
"cc5a78bbad32776dc4e3af205218368c","35501","divinopolis","MG","-20.161915881","-44.901602028"
"6eeed17989b0ae47c9f11ece6f38ea90","04123","sao paulo","SP","-23.612185843","-46.626846988"
"b5f0712d22a873b6797ab6cc65c3fcba","02316","sao paulo","SP","-23.46223909","-46.593546187"
"3f9c56764fabca627406093dcb3ef0b4","22745","rio de janeiro","RJ","-22.934907177","-43.333706532"
"efb628aa07c8ca93d7db0d85b91a4f5a","26230","nova iguacu","RJ","-22.754899472","-43.427568982"
"4e922959ae960d389249c378d1c939f5","12327","jacarei","SP","-23.302362455","-45.971899999"
"47648caee88ccfe951fbb27fbf7b4cbe","09931","diadema","SP","-23.66633464","-46.623206814"
"ca4b77513ac2040591b0d8fae6958380","09190","sando andre","SP","-23.675023442","-46.538763507"
"7957cac1a02f45d0a4a7e45626382ec2","80320","curitiba","PR","-25.460856132","-49.294916185"
"4cc4fd4fdd406a85bbdc1f824b731bd7","85906","toledo","PR","-24.720663782","-53.720090681"
"b8630e1121437d41cb08e3c749c2c2e2","25070","duque de caxias","RJ","-22.777012572","-43.3027974"
"cfe94489ddd337d1e29e12f2a7205d10","03178","sao paulo","SP","-23.553632691","-46.588270713"
"9cf787a239c1aa29dbd76f153dc13f9a","14403","franca","SP","-20.553651166","-47.387145204"
"2a50b7ee5aebecc6fd0ff9784a4747d6","72580","brasilia","DF","",""
"d297f1055de2956aedfd3b04113dce3e","13382","nova odessa","SP","-22.800422818","-47.307463666"
"2c3d56f92f360fb89d849b84e8f50eae","06420","barueri","SP","-23.511117455","-46.894798049"
"3442033154be05bac582e173ef54fd12","05413","sao paulo","SP","-23.559578922","-46.680106483"
"78744a20ee2f80ba64f6804c25def2b8","50751","recife","PE","-8.065270611","-34.918258853"
"c990d6cf976a5718aaedc539f383ab88","13145","paulinia","SP","-22.73445258","-47.176833679"
"94e93ce877be27a515118dbfd2c2be41","15502","votuporanga","SP","-20.416945931","-49.984954578"
"b566ab0ef88016e00422755e305103c6","37640","extrema","MG","-22.855320707","-46.319349746"
"d9cb0052a666de5308b32f32ad5f1b1c","15400","olimpia","SP","-20.737416932","-48.908951203"
"a89e143d5211473ae18db9577ee34b64","13486","limeira","SP","-22.565552602","-47.384333685"
"1f2eebc0e970fd3c463e4f5d9652687a","01311","sao paulo","SP","-23.564554154","-46.652440262"
"941554c5757b73ba0e50aa7732310afc","04142","sao paulo","SP","-23.611938483","-46.630562961"
"8581055ce74af1daba164fdbd55a40de","07112","guarulhos","SP","-23.469086979","-46.51564875"
"a9ae440659f48b7849df83e82734150b","09015","santo andre","SP","-23.659354204","-46.523359068"
"c963a25b8671419c6ce9eebe8fd03218","23943","angra dos reis rj","RJ","-22.945214867","-44.399858421"
"9485a23c0430ba1d58d359391606fce6","09015","santo andre","SP","-23.659354204","-46.523359068"
"0951a6e282947e09cd47969f4ed0b47f","06763","taboao da serra","SP","-23.612064183","-46.761163877"
"52f0fe436a347ddad7ed5f9aa4e27eaa","01129","sao paulo","SP","-23.52381248","-46.643878229"
"9c7fd21e0aa159b20da593371f08ff7c","06180","osasco","SP","-23.536659336","-46.803414753"
"c33847515fa6305ce6feb1e818569f13","88359","brusque","SC","-27.148660039","-48.957730342"
"8b8cfc8305aa441e4239358c9f6f2485","86020","londrina","PR","-23.312555098","-51.16731242"
"2c00c85d30361cd2ced2969cffbbffa3","31160","belo horizonte","MG","-19.879269117","-43.931777255"
"d4e4b5192cba4e0e66eb12a9d347239d","85904","toledo","PR","-24.711284228","-53.747891222"
"ade45994b717ccee333492330fbf037b","87505","umuarama","PR","-23.770142973","-53.293839385"
"bb5bd94c8f59cc050072d2930c869cac","05008","sao paulo","SP","-23.534231505","-46.67566423"
"b05b432bf68945d4d9783f9e3ca29ee8","16200","birigui","SP","-21.295086486","-50.343188273"
"2a7dc43cecabf23403078e2188437d1d","04142","sao paulo","SP","-23.611938483","-46.630562961"
"578fa3a9cb6b6dceab39231ad59cdaca","60025","fortaleza","CE","-3.735694472","-38.531075926"
"615c3462099ffa940d37b17dfda19594","24855","rio de janeiro","RJ","-22.772488438","-42.916767326"
"a3f0b55de503387383c7b1de3ad7f678","82400","curitiba","PR","-25.394872117","-49.343793484"
"6d7f8d9d594e28796b6b3205b00f459c","80050","curitiba","PR","-25.435159891","-49.244077249"
"7b7ed56ae755e2880f2b69632e839c1e","74230","goiania","GO","-16.714970344","-49.268188355"
"4fae87d32467e18eb46e4a76a0a0b9ce","99670","ronda alta","RS","-27.782290152","-52.806277617"
"ea566164622c6b439516ab18062c42cd","05303","sao  paulo","SP","-23.528812257","-46.729810702"
"821fb029fc6e495ca4f08a35d51e53a5","02030","sao paulo","SP","-23.505871339","-46.624682569"
"d6ab728cf30867cf3f1a2e216ae2f9b7","03185","sao paulo","SP","-23.563428514","-46.582937996"
"1a932caad4f9d804097d7f8e615baed1","02976","sao paulo","SP","-23.476189044","-46.715883393"
"173d56ffbd4c56cb80fc3615487d712b","11370","sao vicente","SP","-23.955967113","-46.381617363"
"2be17df1c49978426251562096c3cc09","88704","tubarao","SC","-28.476221369","-49.012517743"
"f7c31656c19db6275a8acadca289f426","14940","ibitinga","SP","-21.757225105","-48.829541136"
"6025c79c035c3d772133b8b8238463b2","83327","pinhais/pr","PR","-25.400354082","-49.158894286"
"c6381d2d013342748761e906d45aff76","93180","portao","RS","-29.694030345","-51.233462467"
"c500367424994318b9e779ff1ae9a330","13145","paulinia","SP","-22.73445258","-47.176833679"
"19e0f40a907ec568c34bfac15de4f4a1","13478","americana","SP","-22.74359315","-47.311684986"
"ecccfa2bb93b34a3bf033cc5d1dcdc69","81810","curitiba","PR","-25.507089246","-49.276064457"
"c66dccfb3f109511246da627dd5a2498","11900","registro","SP","-24.49865524","-47.845644361"
"d921b68bf747894be13a97ae52b0f386","35570","formiga","MG","-20.462288456","-45.43342551"
"929f342384a6607afe143d789ade1316","86065","londrina","PR","-23.303854701","-51.203159113"
"e256a62e0ac58c0edfba09966142d561","81320","curitiba","PR","-25.476285984","-49.318322591"
"b5b800c4065bebf4d3442311c9857344","03561","sao paulo","SP","-23.547857667","-46.494902685"
"c8417879a15366a17c30af34c798c332","04445","sao paulo","SP","-23.682537226","-46.685010582"
"8dfbc5ff27df12f6cef751d3b9554222","80220","curitiba","PR","-25.456849732","-49.26437268"
"e732329483fd5f27367dd997b47f598a","89030","blumenau","SC","-26.895916527","-49.083456714"
"989becdce12ebc39863c2bceab6f3ca1","81730","curitiba","PR","-25.508567454","-49.226603808"
"9f56a7a649097b166d8ed286ad86a15c","21041","rio de janeiro","RJ","-22.872400266","-43.261337025"
"c4d51195486dc781531876a7d00453d8","19023","presidente prudente","SP","-22.111149377","-51.399318792"
"98115075dd26cb8835946fc6086f5d30","09687","ao bernardo do campo","SP","-23.673471997","-46.595064548"
"2305ab43e846518f58dd9d59f3f54e96","08452","sao paulo","SP","-23.532482059","-46.397652058"
"2528513dd95219a6013d4d05176e391a","06060","osasco","SP","-23.553049858","-46.78185502"
"64c9a1db4e73e19aaafd3286dc448c96","82510","curitiba","PR","-25.400134367","-49.240536024"
"44ed138eca6214d572ce1d813fb0049b","92010","canoas","RS","-29.916323385","-51.179726922"
"ce4755084bc097113867e6454f8f5e52","14090","ribeirao preto","SP","-21.179848363","-47.788588427"
"3e51f9cbe317bc3a88f2c76583811ee4","08032","sao paulo","SP","-23.517859623","-46.426503666"
"204b4e07bddef3c9b317f70189135b22","37564","borda da mata","MG","-22.262802189","-46.1707351"
"921323538c9f1c4e816f2720eac02bea","01319","sao paulo","SP","-23.552163162","-46.640900037"
"1464afc72f696af775557a821c2e253f","28630","nova friburgo","RJ","-22.248759022","-42.543138478"
"77a515caa36327151d1cc6c32a9f00e1","09912","diadema","SP","-23.689210399","-46.613951006"
"32fdd5d44ecb43dfd6a24b9369eca144","35557","carmo do cajuru","MG","-20.292880536","-44.838094862"
"4b0fdb526525f9890eb145bf1534640e","14940","ibitinga","SP","-21.757225105","-48.829541136"
"1cd9e0cc1839d55516843def5600816d","03951","sao paulo","SP","-23.587497156","-46.488531399"
"7fc87cc3e89b3d1d5cabdca32f8485aa","07123","guarulhos","SP","-23.444799894","-46.525339757"
"0c7f30ae9b147eca07affbef92832a6a","84020","ponta grossa","PR","-25.079672394","-50.132137269"
"e09887ca8c7bf8a4621ce481820414ef","08431","sao paulo","SP","-23.533649084","-46.417613085"
"318f287a62ab7ac10b703ac37435a231","04773","sao paulo","SP","-23.682207085","-46.709103059"
"52bb00821bcdd358a5a5a27e1f6be5a1","06268","osasco","SP","-23.500519702","-46.778038826"
"acb6c2ca5c82411c1fdb88d5fd5eb95e","03423","sao paulo","SP","-23.550583311","-46.54105387"
"26e2e5033827d2ba53929f43e03d8ffe","02611","sao paulo","SP","-23.468967552","-46.65453842"
"55dedd83e501d8248880557d9073cbfd","22061","rio de janeiro","RJ","-22.975662148","-43.192381907"
"5b179e9e8cc7ab6fd113a46ca584da81","05424","sao paulo","SP","-23.569145434","-46.697768152"
"ffdd9f82b9a447f6f8d4b91554cc7dd3","80030","curitiba","PR","-25.417361218","-49.260669827"
"4eeb99008a0f59d2c7759c59f9a346eb","06807","embu das artes","SP","-23.6272211","-46.823480534"
"f3511c85f59f8dec53d140501ee8e7a8","80045","curitiba","PR","-25.424626849","-49.253822598"
"60da8bfa7eebe230b7d66ac4082d79b3","15940","fernando prestes","SP","-21.26708458","-48.686625016"
"2c538755f1ca9540af144f266e70df6c","39801","castro pires","MG","-17.857907707","-41.495395013"
"cb41bfbcbda0aea354a834ab222f9a59","03520","sao paulo","SP","-23.546975667","-46.521556753"
"2379bdc3888025689a9deb7b141507d5","13806","mogi mirim","SP","-22.420628127","-46.967833484"
"5ee7fd217d08dfe5d3e2f51f96a12c9a","13880","vargem grande do sul","SP","-21.835238403","-46.899331554"
"a414555ce331b8c8aea4a9cb8395194d","03638","sao paulo","SP","-23.528265788","-46.541467818"
